"weekendingdate","jurisdiction","totalconfc19newadmadult","totalconfc19newadmped","totalconfc19newadm","totalconfflunewadmadult","totalconfflunewadmped","totalconfflunewadm","totalconfrsvnewadmadult","totalconfrsvnewadmped","totalconfrsvnewadm","totalconfc19newadmperchosprep","totalconfflunewadmperchosprep","totalconfrsvnewadmperchosprep"
"2020-09-05T00:00:00.000","DE",61,5,66,NA,NA,NA,NA,NA,NA,0.7273,0,0
"2020-09-05T00:00:00.000","IN",435,9,444,NA,NA,NA,NA,NA,NA,0.9155,0,0
"2020-09-05T00:00:00.000","WY",40,2,42,NA,NA,NA,NA,NA,NA,0.9,0,0
"2020-09-05T00:00:00.000","DC",76,2,78,NA,NA,NA,NA,NA,NA,1,0,0
"2020-09-05T00:00:00.000","ME",6,0,6,NA,NA,NA,NA,NA,NA,0.8684,0,0
"2020-09-05T00:00:00.000","ID",104,0,104,NA,NA,NA,NA,NA,NA,0.9787,0,0
"2020-09-05T00:00:00.000","PR",313,6,319,NA,NA,NA,NA,NA,NA,0.8909,0,0
"2020-09-05T00:00:00.000","UT",130,9,139,NA,NA,NA,NA,NA,NA,0.9107,0,0
"2020-09-05T00:00:00.000","AS",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2020-09-05T00:00:00.000","USA",32131,684,32815,NA,NA,0,NA,NA,NA,0.9151,0.0016,0
"2020-09-05T00:00:00.000","VA",441,24,465,NA,NA,NA,NA,NA,NA,0.8515,0,0
"2020-09-05T00:00:00.000","LA",812,8,820,NA,NA,0,NA,NA,NA,0.8896,0.0061,0
"2020-09-05T00:00:00.000","MO",623,9,632,NA,NA,NA,NA,NA,NA,0.9758,0,0
"2020-09-05T00:00:00.000","KS",262,2,264,NA,NA,NA,NA,NA,NA,0.9441,0,0
"2020-09-05T00:00:00.000","GA",1457,91,1548,NA,NA,0,NA,NA,NA,0.8813,0.0063,0
"2020-09-05T00:00:00.000","SC",481,6,487,NA,NA,0,NA,NA,NA,0.92,0.0133,0
"2020-09-05T00:00:00.000","OR",51,4,55,NA,NA,NA,NA,NA,NA,1,0,0
"2020-09-05T00:00:00.000","IL",785,19,804,NA,NA,NA,NA,NA,NA,0.9347,0,0
"2020-09-05T00:00:00.000","MA",167,2,169,NA,NA,NA,NA,NA,NA,0.8182,0,0
"2020-09-05T00:00:00.000","WI",400,4,404,NA,NA,NA,NA,NA,NA,0.9048,0,0
"2020-09-05T00:00:00.000","HI",1996,0,1996,NA,NA,NA,NA,NA,NA,0.8929,0,0
"2020-09-12T00:00:00.000","KY",2101,0,2101,NA,NA,NA,NA,NA,NA,0.9464,0,0
"2020-09-12T00:00:00.000","RI",25,2,27,NA,NA,NA,NA,NA,NA,1,0,0
"2020-09-12T00:00:00.000","OR",53,1,54,NA,NA,NA,NA,NA,NA,0.9839,0,0
"2020-09-12T00:00:00.000","USA",29193,569,29762,NA,NA,0,NA,NA,NA,0.9188,0.0012,0
"2020-09-12T00:00:00.000","GA",1213,53,1266,NA,NA,0,NA,NA,NA,0.8875,0.0063,0
"2020-09-12T00:00:00.000","AZ",533,4,537,NA,NA,NA,NA,NA,NA,0.8384,0,0
"2020-09-12T00:00:00.000","VT",7,0,7,NA,NA,NA,NA,NA,NA,1,0,0
"2020-09-12T00:00:00.000","LA",800,9,809,NA,NA,0,NA,NA,NA,0.8957,0.0061,0
"2020-09-12T00:00:00.000","MI",310,11,321,NA,NA,0,NA,NA,NA,0.9679,0.0064,0
"2020-09-12T00:00:00.000","IL",720,12,732,NA,NA,NA,NA,NA,NA,0.9347,0,0
"2020-09-12T00:00:00.000","NM",33,0,33,NA,NA,NA,NA,NA,NA,0.898,0,0
"2020-09-12T00:00:00.000","CO",106,12,118,NA,NA,NA,NA,NA,NA,0.89,0,0
"2020-09-12T00:00:00.000","HI",1779,2,1781,NA,NA,NA,NA,NA,NA,0.8929,0,0
"2020-09-12T00:00:00.000","WY",46,2,48,NA,NA,NA,NA,NA,NA,0.9333,0,0
"2020-09-12T00:00:00.000","VA",421,7,428,NA,NA,NA,NA,NA,NA,0.8614,0,0
"2020-09-12T00:00:00.000","MT",125,7,132,NA,NA,NA,NA,NA,NA,1,0,0
"2020-09-12T00:00:00.000","IN",904,19,923,NA,NA,NA,NA,NA,NA,0.9155,0,0
"2020-09-12T00:00:00.000","AK",56,0,56,NA,NA,NA,NA,NA,NA,1,0,0
"2020-09-12T00:00:00.000","CT",62,0,62,NA,NA,NA,NA,NA,NA,1,0,0
"2020-09-12T00:00:00.000","ID",94,1,95,NA,NA,NA,NA,NA,NA,0.9574,0,0
"2020-09-12T00:00:00.000","ME",7,0,7,NA,NA,NA,NA,NA,NA,0.8684,0,0
"2020-09-12T00:00:00.000","DE",49,2,51,NA,NA,NA,NA,NA,NA,0.7273,0,0
"2020-09-12T00:00:00.000","NY",563,11,574,NA,NA,0,NA,NA,NA,0.932,0.0049,0
"2020-09-12T00:00:00.000","KS",251,3,254,NA,NA,NA,NA,NA,NA,0.9441,0,0
"2020-09-12T00:00:00.000","CA",2536,36,2572,NA,NA,NA,NA,NA,NA,0.9698,0,0
"2020-09-12T00:00:00.000","MD",295,0,295,NA,NA,NA,NA,NA,NA,0.9412,0,0
"2020-09-12T00:00:00.000","MA",174,4,178,NA,NA,NA,NA,NA,NA,0.8182,0,0
"2020-09-12T00:00:00.000","PR",266,3,269,NA,NA,NA,NA,NA,NA,0.8727,0,0
"2020-09-12T00:00:00.000","AR",318,4,322,NA,NA,NA,NA,NA,NA,0.9457,0,0
"2020-09-12T00:00:00.000","SC",485,8,493,NA,NA,0,NA,NA,NA,0.92,0.0133,0
"2020-09-12T00:00:00.000","MS",475,6,481,NA,NA,NA,NA,NA,NA,0.8962,0,0
"2020-09-12T00:00:00.000","OH",577,15,592,NA,NA,NA,NA,NA,NA,0.9014,0,0
"2020-09-12T00:00:00.000","PA",349,7,356,NA,NA,NA,NA,NA,NA,0.9037,0,0
"2020-09-12T00:00:00.000","ND",93,0,93,NA,NA,NA,NA,NA,NA,1,0,0
"2020-09-12T00:00:00.000","DC",76,9,85,NA,NA,NA,NA,NA,NA,1,0,0
"2020-09-12T00:00:00.000","MN",223,12,235,NA,NA,NA,NA,NA,NA,0.9774,0,0
"2020-09-12T00:00:00.000","NH",7,0,7,NA,NA,NA,NA,NA,NA,0.9615,0,0
"2020-09-12T00:00:00.000","UT",113,3,116,NA,NA,NA,NA,NA,NA,0.8929,0,0
"2020-09-12T00:00:00.000","WI",496,7,503,NA,NA,NA,NA,NA,NA,0.9116,0,0
"2020-09-12T00:00:00.000","NE",175,0,175,NA,NA,NA,NA,NA,NA,0.8878,0,0
"2020-09-12T00:00:00.000","MO",634,8,642,NA,NA,NA,NA,NA,NA,0.9435,0,0
"2020-09-12T00:00:00.000","SD",133,0,133,NA,NA,NA,NA,NA,NA,0.9516,0,0
"2020-09-12T00:00:00.000","WV",89,1,90,NA,NA,NA,NA,NA,NA,0.9661,0,0
"2020-09-12T00:00:00.000","OK",499,4,503,NA,NA,NA,NA,NA,NA,0.8571,0,0
"2020-09-12T00:00:00.000","NV",360,38,398,NA,NA,NA,NA,NA,NA,0.8431,0,0
"2020-09-12T00:00:00.000","AL",1063,6,1069,NA,NA,NA,NA,NA,NA,0.97,0,0
"2020-09-12T00:00:00.000","NJ",235,9,244,NA,NA,NA,NA,NA,NA,0.9176,0,0
"2020-09-12T00:00:00.000","NC",895,46,941,NA,NA,NA,NA,NA,NA,0.9185,0,0
"2020-09-12T00:00:00.000","VI",1,0,1,NA,NA,NA,NA,NA,NA,1,0,0
"2020-09-12T00:00:00.000","TN",1054,28,1082,NA,NA,0,NA,NA,NA,0.8872,0.0075,0
"2020-09-12T00:00:00.000","GU",38,0,38,NA,NA,0,NA,NA,NA,1,0.5,0
"2020-09-12T00:00:00.000","IA",351,6,357,NA,NA,NA,NA,NA,NA,0.9756,0,0
"2020-09-12T00:00:00.000","FL",2837,85,2922,NA,NA,NA,NA,NA,NA,0.8696,0,0
"2020-09-12T00:00:00.000","MP",0,NA,0,NA,NA,NA,NA,NA,NA,1,0,0
"2020-09-12T00:00:00.000","AS",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2020-09-12T00:00:00.000","WA",155,1,156,NA,NA,NA,NA,NA,NA,0.9794,0,0
"2020-09-12T00:00:00.000","TX",3933,65,3998,NA,NA,NA,NA,NA,NA,0.8937,0,0
"2020-09-19T00:00:00.000","CT",91,1,92,NA,NA,NA,NA,NA,NA,1,0,0
"2020-09-19T00:00:00.000","MA",194,1,195,NA,NA,NA,NA,NA,NA,0.8295,0,0
"2020-09-19T00:00:00.000","MO",733,10,743,NA,NA,NA,NA,NA,NA,0.9435,0,0
"2020-09-19T00:00:00.000","WA",198,4,202,NA,NA,NA,NA,NA,NA,0.9794,0,0
"2020-09-19T00:00:00.000","AK",67,0,67,NA,NA,NA,NA,NA,NA,1,0,0
"2020-09-19T00:00:00.000","WV",116,3,119,NA,NA,NA,NA,NA,NA,0.9661,0,0
"2020-09-19T00:00:00.000","MP",0,NA,0,NA,NA,NA,NA,NA,NA,1,0,0
"2020-09-19T00:00:00.000","NC",870,31,901,NA,NA,NA,NA,NA,NA,0.9111,0,0
"2020-09-19T00:00:00.000","NE",222,2,224,NA,NA,NA,NA,NA,NA,0.9082,0,0
"2020-09-19T00:00:00.000","IA",364,8,372,NA,NA,NA,NA,NA,NA,0.9756,0,0
"2020-09-19T00:00:00.000","VI",0,0,0,NA,NA,NA,NA,NA,NA,1,0,0
"2020-09-19T00:00:00.000","NM",71,1,72,NA,NA,NA,NA,NA,NA,0.9184,0,0
"2020-09-19T00:00:00.000","OH",582,9,591,NA,NA,NA,NA,NA,NA,0.9014,0,0
"2020-09-19T00:00:00.000","UT",148,8,156,NA,NA,NA,NA,NA,NA,0.9107,0,0
"2020-09-19T00:00:00.000","AS",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2020-09-19T00:00:00.000","CA",2204,49,2253,NA,NA,NA,NA,NA,NA,0.9648,0,0
"2020-09-19T00:00:00.000","NH",7,0,7,NA,NA,NA,NA,NA,NA,0.9615,0,0
"2020-09-19T00:00:00.000","MT",118,4,122,NA,NA,NA,NA,NA,NA,1,0,0
"2020-09-19T00:00:00.000","ID",83,1,84,NA,NA,NA,NA,NA,NA,0.9574,0,0
"2020-09-19T00:00:00.000","MS",443,4,447,NA,NA,NA,NA,NA,NA,0.8962,0,0
"2020-09-19T00:00:00.000","TN",1031,58,1089,NA,NA,0,NA,NA,NA,0.8872,0.0075,0
"2020-09-19T00:00:00.000","GA",1173,49,1222,NA,NA,0,NA,NA,NA,0.85,0.0063,0
"2020-09-19T00:00:00.000","NJ",242,3,245,NA,NA,NA,NA,NA,NA,0.9294,0,0
"2020-09-19T00:00:00.000","NV",337,0,337,NA,NA,NA,NA,NA,NA,0.8431,0,0
"2020-09-19T00:00:00.000","AZ",657,0,657,NA,NA,NA,NA,NA,NA,0.8384,0,0
"2020-09-19T00:00:00.000","GU",24,0,24,NA,NA,0,NA,NA,NA,1,0.5,0
"2020-09-19T00:00:00.000","AL",878,10,888,NA,NA,NA,NA,NA,NA,0.97,0,0
"2020-09-19T00:00:00.000","PA",307,8,315,NA,NA,NA,NA,NA,NA,0.9083,0,0
"2020-09-19T00:00:00.000","SD",210,1,211,NA,NA,NA,NA,NA,NA,0.9516,0,0
"2020-09-19T00:00:00.000","PR",260,14,274,NA,NA,NA,NA,NA,NA,0.8727,0,0
"2020-09-19T00:00:00.000","OR",77,3,80,NA,NA,NA,NA,NA,NA,0.9839,0,0
"2020-09-19T00:00:00.000","LA",761,9,770,NA,NA,0,NA,NA,NA,0.8957,0.0061,0
"2020-09-19T00:00:00.000","MD",305,1,306,NA,NA,NA,NA,NA,NA,0.9412,0,0
"2020-09-19T00:00:00.000","ND",142,0,142,NA,NA,NA,NA,NA,NA,1,0,0
"2020-09-19T00:00:00.000","DE",31,2,33,NA,NA,NA,NA,NA,NA,0.7273,0,0
"2020-09-19T00:00:00.000","TX",4017,87,4104,NA,NA,NA,NA,NA,NA,0.8956,0,0
"2020-09-19T00:00:00.000","CO",135,10,145,NA,NA,NA,NA,NA,NA,0.91,0,0
"2020-09-19T00:00:00.000","OK",607,7,614,NA,NA,NA,NA,NA,NA,0.85,0,0
"2020-09-19T00:00:00.000","KY",1158,1,1159,NA,NA,NA,NA,NA,NA,0.9464,0,0
"2020-09-19T00:00:00.000","WY",38,0,38,NA,NA,NA,NA,NA,NA,0.9333,0,0
"2020-09-19T00:00:00.000","RI",22,0,22,NA,NA,NA,NA,NA,NA,0.9167,0,0
"2020-09-19T00:00:00.000","HI",1522,0,1522,NA,NA,NA,NA,NA,NA,0.8929,0,0
"2020-09-19T00:00:00.000","VA",411,18,429,NA,NA,NA,NA,NA,NA,0.8614,0,0
"2020-09-19T00:00:00.000","DC",47,5,52,NA,NA,NA,NA,NA,NA,1,0,0
"2020-09-19T00:00:00.000","WI",587,5,592,NA,NA,NA,NA,NA,NA,0.9116,0,0
"2020-09-19T00:00:00.000","VT",6,0,6,NA,NA,NA,NA,NA,NA,1,0,0
"2020-09-19T00:00:00.000","MI",272,13,285,NA,NA,0,NA,NA,NA,0.9679,0.0064,0
"2020-09-19T00:00:00.000","AR",355,9,364,NA,NA,NA,NA,NA,NA,0.9239,0,0
"2020-09-19T00:00:00.000","SC",441,2,443,NA,NA,0,NA,NA,NA,0.92,0.0133,0
"2020-09-19T00:00:00.000","USA",27156,577,27733,NA,NA,0,NA,NA,NA,0.9177,0.0012,0
"2020-09-19T00:00:00.000","IL",768,10,778,NA,NA,NA,NA,NA,NA,0.9347,0,0
"2020-09-19T00:00:00.000","FL",2371,70,2441,NA,NA,NA,NA,NA,NA,0.8696,0,0
"2020-09-19T00:00:00.000","MN",242,6,248,NA,NA,NA,NA,NA,NA,0.9774,0,0
"2020-09-19T00:00:00.000","NY",560,20,580,NA,NA,0,NA,NA,NA,0.9223,0.0049,0
"2020-09-19T00:00:00.000","KS",236,3,239,NA,NA,NA,NA,NA,NA,0.9371,0,0
"2020-09-19T00:00:00.000","ME",9,0,9,NA,NA,NA,NA,NA,NA,0.8684,0,0
"2020-09-19T00:00:00.000","IN",406,17,423,NA,NA,NA,NA,NA,NA,0.9155,0,0
"2020-09-26T00:00:00.000","LA",687,2,689,NA,NA,0,NA,NA,NA,0.8896,0.0061,0
"2020-09-26T00:00:00.000","PA",372,0,372,NA,NA,NA,NA,NA,NA,0.9083,0,0
"2020-09-26T00:00:00.000","SC",465,4,469,NA,NA,0,NA,NA,NA,0.92,0.0133,0
"2020-09-26T00:00:00.000","AZ",786,2,788,NA,NA,NA,NA,NA,NA,0.8485,0,0
"2020-09-26T00:00:00.000","MO",795,15,810,NA,NA,NA,NA,NA,NA,0.9435,0,0
"2020-09-26T00:00:00.000","MI",291,4,295,NA,NA,0,NA,NA,NA,0.9551,0.0064,0
"2020-09-26T00:00:00.000","IL",756,9,765,NA,NA,NA,NA,NA,NA,0.9296,0,0
"2020-09-26T00:00:00.000","IA",487,2,489,NA,NA,NA,NA,NA,NA,0.9756,0,0
"2020-09-26T00:00:00.000","NE",239,5,244,NA,NA,0,NA,NA,NA,0.9082,0.7449,0
"2020-09-26T00:00:00.000","MT",196,19,215,NA,NA,NA,NA,NA,NA,1,0,0
"2020-09-26T00:00:00.000","CA",2154,37,2191,NA,NA,NA,NA,NA,NA,0.9698,0,0
"2020-09-26T00:00:00.000","MD",307,3,310,NA,NA,NA,NA,NA,NA,0.9608,0,0
"2020-09-26T00:00:00.000","TX",3982,50,4032,NA,NA,NA,NA,NA,NA,0.8956,0,0
"2020-09-26T00:00:00.000","HI",1203,1,1204,NA,NA,NA,NA,NA,NA,0.8929,0,0
"2020-09-26T00:00:00.000","VA",339,13,352,NA,NA,NA,NA,NA,NA,0.8713,0,0
"2020-09-26T00:00:00.000","DC",71,9,80,NA,NA,NA,NA,NA,NA,1,0,0
"2020-09-26T00:00:00.000","GU",21,0,21,NA,NA,0,NA,NA,NA,1,0.5,0
"2020-09-26T00:00:00.000","KS",250,0,250,NA,NA,NA,NA,NA,NA,0.9301,0,0
"2020-09-26T00:00:00.000","MA",247,3,250,NA,NA,NA,NA,NA,NA,0.9091,0,0
"2020-09-26T00:00:00.000","AK",42,4,46,NA,NA,NA,NA,NA,NA,1,0,0
"2020-09-26T00:00:00.000","KY",1057,2,1059,NA,NA,NA,NA,NA,NA,0.9464,0,0
"2020-09-26T00:00:00.000","MN",342,8,350,NA,NA,NA,NA,NA,NA,0.9774,0,0
"2020-09-26T00:00:00.000","NH",19,0,19,NA,NA,NA,NA,NA,NA,0.9615,0,0
"2020-09-26T00:00:00.000","CO",197,10,207,NA,NA,NA,NA,NA,NA,0.91,0,0
"2020-09-26T00:00:00.000","ID",135,3,138,NA,NA,NA,NA,NA,NA,0.9574,0,0
"2020-09-26T00:00:00.000","ME",4,0,4,NA,NA,NA,NA,NA,NA,0.8947,0,0
"2020-09-26T00:00:00.000","OK",732,10,742,NA,NA,NA,NA,NA,NA,0.8714,0,0
"2020-09-26T00:00:00.000","RI",39,1,40,NA,NA,NA,NA,NA,NA,1,0,0
"2020-09-26T00:00:00.000","NJ",211,80,291,NA,NA,NA,NA,NA,NA,0.9765,0,0
"2020-09-26T00:00:00.000","WV",115,1,116,NA,NA,NA,NA,NA,NA,0.9661,0,0
"2020-09-26T00:00:00.000","WY",56,1,57,NA,NA,NA,NA,NA,NA,0.9333,0,0
"2020-09-26T00:00:00.000","WI",676,7,683,NA,NA,NA,NA,NA,NA,0.9116,0,0
"2020-09-26T00:00:00.000","ND",166,9,175,NA,NA,NA,NA,NA,NA,1,0,0
"2020-09-26T00:00:00.000","WA",166,2,168,NA,NA,NA,NA,NA,NA,0.9794,0,0
"2020-09-26T00:00:00.000","AR",443,9,452,NA,NA,NA,NA,NA,NA,0.9239,0,0
"2020-09-26T00:00:00.000","MP",0,NA,0,NA,NA,NA,NA,NA,NA,1,0,0
"2020-09-26T00:00:00.000","FL",1992,107,2099,NA,NA,NA,NA,NA,NA,0.8659,0,0
"2020-09-26T00:00:00.000","OR",103,1,104,NA,NA,NA,NA,NA,NA,0.9839,0,0
"2020-09-26T00:00:00.000","AL",896,12,908,NA,NA,NA,NA,NA,NA,0.97,0,0
"2020-09-26T00:00:00.000","NV",393,6,399,NA,NA,0,NA,NA,NA,0.8431,0.8039,0
"2020-09-26T00:00:00.000","IN",457,14,471,NA,NA,NA,NA,NA,NA,0.9155,0,0
"2020-09-26T00:00:00.000","UT",170,5,175,NA,NA,NA,NA,NA,NA,0.9107,0,0
"2020-09-26T00:00:00.000","DE",45,4,49,NA,NA,NA,NA,NA,NA,0.7273,0,0
"2020-09-26T00:00:00.000","TN",1070,17,1087,NA,NA,0,NA,NA,NA,0.8797,0.015,0
"2020-09-26T00:00:00.000","OH",572,14,586,NA,NA,NA,NA,NA,NA,0.9061,0,0
"2020-09-26T00:00:00.000","NM",106,0,106,NA,NA,NA,NA,NA,NA,0.9388,0,0
"2020-09-26T00:00:00.000","GA",1061,43,1104,NA,NA,0,NA,NA,NA,0.8688,0.0063,0
"2020-09-26T00:00:00.000","USA",27310,632,27942,NA,NA,0,NA,NA,NA,0.9217,0.0215,0
"2020-09-26T00:00:00.000","VI",0,0,0,NA,NA,NA,NA,NA,NA,1,0,0
"2020-09-26T00:00:00.000","SD",251,0,251,NA,NA,NA,NA,NA,NA,0.9677,0,0
"2020-09-26T00:00:00.000","VT",1,0,1,NA,NA,NA,NA,NA,NA,1,0,0
"2020-09-26T00:00:00.000","MS",393,2,395,NA,NA,NA,NA,NA,NA,0.8962,0,0
"2020-09-26T00:00:00.000","NY",633,26,659,NA,NA,0,NA,NA,NA,0.932,0.0049,0
"2020-09-26T00:00:00.000","PR",213,5,218,NA,NA,NA,NA,NA,NA,0.8727,0,0
"2020-09-26T00:00:00.000","AS",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2020-09-26T00:00:00.000","CT",64,5,69,NA,NA,0,NA,NA,NA,1,0.0313,0
"2020-09-26T00:00:00.000","NC",842,46,888,NA,NA,NA,NA,NA,NA,0.9185,0,0
"2020-10-03T00:00:00.000","PR",335,6,341,NA,NA,NA,NA,NA,NA,0.8545,0,0
"2020-10-03T00:00:00.000","FL",1879,105,1984,NA,NA,NA,NA,NA,NA,0.8659,0,0
"2020-10-03T00:00:00.000","DC",59,8,67,NA,NA,NA,NA,NA,NA,1,0,0
"2020-10-03T00:00:00.000","MA",278,5,283,NA,NA,NA,NA,NA,NA,0.9091,0,0
"2020-10-03T00:00:00.000","AR",434,5,439,NA,NA,NA,NA,NA,NA,0.9239,0,0
"2020-10-03T00:00:00.000","AZ",326,6,332,NA,NA,0,NA,NA,NA,0.8283,0.0101,0
"2020-10-03T00:00:00.000","MI",447,3,450,NA,NA,0,NA,NA,NA,0.9615,0.0064,0
"2020-10-03T00:00:00.000","ME",8,0,8,NA,NA,NA,NA,NA,NA,0.8684,0,0
"2020-10-03T00:00:00.000","TN",1178,87,1265,NA,NA,0,NA,NA,NA,0.8872,0.015,0
"2020-10-03T00:00:00.000","OH",719,25,744,NA,NA,NA,NA,NA,NA,0.9061,0,0
"2020-10-03T00:00:00.000","MP",0,NA,0,NA,NA,NA,NA,NA,NA,1,0,0
"2020-10-03T00:00:00.000","KY",904,4,908,NA,NA,NA,NA,NA,NA,0.9464,0,0
"2020-10-03T00:00:00.000","NC",839,34,873,NA,NA,NA,NA,NA,NA,0.9185,0,0
"2020-10-03T00:00:00.000","MD",344,4,348,NA,NA,NA,NA,NA,NA,0.9608,0,0
"2020-10-03T00:00:00.000","DE",61,2,63,NA,NA,NA,NA,NA,NA,0.7273,0,0
"2020-10-03T00:00:00.000","NM",112,0,112,NA,NA,NA,NA,NA,NA,0.9388,0,0
"2020-10-03T00:00:00.000","CO",199,5,204,NA,NA,NA,NA,NA,NA,0.91,0,0
"2020-10-03T00:00:00.000","MT",268,48,316,NA,NA,NA,NA,NA,NA,1,0,0
"2020-10-03T00:00:00.000","MS",379,5,384,NA,NA,NA,NA,NA,NA,0.9057,0,0
"2020-10-03T00:00:00.000","GA",3551,102,3653,NA,NA,0,NA,NA,NA,0.9438,0.0063,0
"2020-10-03T00:00:00.000","UT",187,6,193,NA,NA,NA,NA,NA,NA,0.9107,0,0
"2020-10-03T00:00:00.000","VT",1,0,1,NA,NA,NA,NA,NA,NA,1,0,0
"2020-10-03T00:00:00.000","MO",911,10,921,NA,NA,NA,NA,NA,NA,0.9435,0,0
"2020-10-03T00:00:00.000","AS",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2020-10-03T00:00:00.000","OR",91,0,91,NA,NA,NA,NA,NA,NA,0.9677,0,0
"2020-10-03T00:00:00.000","VA",389,18,407,NA,NA,NA,NA,NA,NA,0.8713,0,0
"2020-10-03T00:00:00.000","ID",147,3,150,NA,NA,NA,NA,NA,NA,0.9787,0,0
"2020-10-03T00:00:00.000","ND",239,2,241,NA,NA,NA,NA,NA,NA,1,0,0
"2020-10-03T00:00:00.000","KS",294,0,294,NA,NA,NA,NA,NA,NA,0.9371,0,0
"2020-10-03T00:00:00.000","MN",375,10,385,NA,NA,NA,NA,NA,NA,0.9774,0,0
"2020-10-03T00:00:00.000","WV",114,2,116,NA,NA,NA,NA,NA,NA,0.9661,0,0
"2020-10-03T00:00:00.000","SC",373,3,376,NA,NA,0,NA,NA,NA,0.92,0.0133,0
"2020-10-03T00:00:00.000","WY",77,2,79,NA,NA,NA,NA,NA,NA,0.9333,0,0
"2020-10-03T00:00:00.000","NV",324,15,339,NA,NA,0,NA,NA,NA,0.8431,0.8039,0
"2020-10-03T00:00:00.000","IA",512,3,515,NA,NA,NA,NA,NA,NA,0.9756,0,0
"2020-10-03T00:00:00.000","USA",30978,727,31705,NA,NA,0,NA,NA,NA,0.9244,0.0091,0
"2020-10-03T00:00:00.000","LA",645,3,648,NA,NA,0,NA,NA,NA,0.8896,0.0061,0
"2020-10-03T00:00:00.000","NE",236,1,237,NA,NA,NA,NA,NA,NA,0.8878,0,0
"2020-10-03T00:00:00.000","CA",2148,28,2176,NA,NA,NA,NA,NA,NA,0.9698,0,0
"2020-10-03T00:00:00.000","GU",23,0,23,NA,NA,0,NA,NA,NA,1,0.5,0
"2020-10-03T00:00:00.000","IL",807,10,817,NA,NA,NA,NA,NA,NA,0.9347,0,0
"2020-10-03T00:00:00.000","AK",33,0,33,NA,NA,NA,NA,NA,NA,0.9167,0,0
"2020-10-03T00:00:00.000","NH",19,0,19,NA,NA,NA,NA,NA,NA,0.9615,0,0
"2020-10-03T00:00:00.000","AL",915,15,930,NA,NA,NA,NA,NA,NA,0.96,0,0
"2020-10-03T00:00:00.000","NY",823,30,853,NA,NA,0,NA,NA,NA,0.9272,0.0049,0
"2020-10-03T00:00:00.000","TX",4118,74,4192,NA,NA,NA,NA,NA,NA,0.8975,0,0
"2020-10-03T00:00:00.000","OK",772,11,783,NA,NA,NA,NA,NA,NA,0.9214,0,0
"2020-10-03T00:00:00.000","NJ",358,2,360,NA,NA,NA,NA,NA,NA,0.9765,0,0
"2020-10-03T00:00:00.000","CT",112,1,113,NA,NA,0,NA,NA,NA,1,0.0313,0
"2020-10-03T00:00:00.000","WI",1020,9,1029,NA,NA,NA,NA,NA,NA,0.9184,0,0
"2020-10-03T00:00:00.000","RI",37,1,38,NA,NA,NA,NA,NA,NA,1,0,0
"2020-10-03T00:00:00.000","IN",628,7,635,NA,NA,NA,NA,NA,NA,0.9155,0,0
"2020-10-03T00:00:00.000","SD",285,1,286,NA,NA,0,NA,NA,NA,0.9677,0.0161,0
"2020-10-03T00:00:00.000","HI",1037,0,1037,NA,NA,NA,NA,NA,NA,0.8929,0,0
"2020-10-03T00:00:00.000","VI",0,0,0,NA,NA,NA,NA,NA,NA,1,0,0
"2020-10-03T00:00:00.000","WA",139,3,142,NA,NA,NA,NA,NA,NA,0.9691,0,0
"2020-10-03T00:00:00.000","PA",469,3,472,NA,NA,NA,NA,NA,NA,0.9083,0,0
"2020-10-10T00:00:00.000","NE",298,6,304,NA,NA,NA,NA,NA,NA,0.9286,0,0
"2020-10-10T00:00:00.000","ND",264,12,276,NA,NA,NA,NA,NA,NA,1,0,0
"2020-10-10T00:00:00.000","SD",338,2,340,NA,NA,0,NA,NA,NA,0.9839,0.0161,0
"2020-10-10T00:00:00.000","PR",327,3,330,NA,NA,NA,NA,NA,NA,0.8545,0,0
"2020-10-10T00:00:00.000","UT",244,5,249,NA,NA,NA,NA,NA,NA,0.9107,0,0
"2020-10-10T00:00:00.000","MP",0,0,0,NA,NA,NA,NA,NA,NA,1,0,0
"2020-10-10T00:00:00.000","CO",267,14,281,NA,NA,NA,NA,NA,NA,0.91,0,0
"2020-10-10T00:00:00.000","HI",838,0,838,NA,NA,NA,NA,NA,NA,0.8929,0,0
"2020-10-10T00:00:00.000","WY",71,3,74,NA,NA,NA,NA,NA,NA,0.9,0,0
"2020-10-10T00:00:00.000","ID",149,3,152,NA,NA,0,NA,NA,NA,0.9787,0.0426,0
"2020-10-10T00:00:00.000","CT",132,0,132,NA,NA,0,NA,NA,NA,1,0.0313,0
"2020-10-10T00:00:00.000","USA",36495,774,37269,NA,NA,0,NA,NA,NA,0.9284,0.0096,0
"2020-10-10T00:00:00.000","KS",458,0,458,NA,NA,NA,NA,NA,NA,0.9441,0,0
"2020-10-10T00:00:00.000","AZ",451,5,456,NA,NA,0,NA,NA,NA,0.8485,0.0101,0
"2020-10-10T00:00:00.000","NC",1080,31,1111,NA,NA,NA,NA,NA,NA,0.9185,0,0
"2020-10-10T00:00:00.000","VI",0,0,0,NA,NA,NA,NA,NA,NA,1,0,0
